snippet_id,file_path,line,label,cond_uses_leq,cond_uses_lt,cond_uses_gt_or_geq,cond_contains_length,cond_crude_off_by_one,right_is_bare_length,right_is_length_arithmetic,init_starts_at_zero,init_starts_at_one,update_is_increment,update_is_decrement,body_statement_count,body_array_access_count,loop_var_indexes_array,loop_var_body_uses,cond_char_count
gen_while_no_update_bug_076,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug076.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_while_no_update_fix_076,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix076.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_098,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug098.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_098,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug098.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_098,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix098.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_098,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix098.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_bug_046,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug046.java,24,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_missing_break_fix_046,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix046.java,25,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_clean_generic_017,data/ml/raw_snippets_generated/clean/GenCleanGeneric017.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_generic_017,data/ml/raw_snippets_generated/clean/GenCleanGeneric017.java,28,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0
gen_clean_generic_017,data/ml/raw_snippets_generated/clean/GenCleanGeneric017.java,69,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_072,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug072.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,17.0
gen_array_index_bug_072,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug072.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_072,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix072.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,17.0
gen_array_index_fix_072,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix072.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_stacked_labels_020,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels020.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_009,data/ml/raw_snippets_generated/clean/GenCleanGeneric009.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_verbose_boolean_015,data/ml/raw_snippets_generated/clean/GenCleanVerboseBoolean015.java,20,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_077,data/ml/raw_snippets_generated/clean/GenCleanGeneric077.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_clean_generic_077,data/ml/raw_snippets_generated/clean/GenCleanGeneric077.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_generic_077,data/ml/raw_snippets_generated/clean/GenCleanGeneric077.java,43,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_scanner_loop_007,data/ml/raw_snippets_generated/clean/GenCleanScannerLoop007.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_missing_break_bug_154,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug154.java,24,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_missing_break_fix_154,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix154.java,25,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_bug_072,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug072.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_incorrect_cond_fix_072,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix072.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_missing_break_bug_127,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug127.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_missing_break_bug_127,data/ml/raw_snippets_generated/missing_break_in_switch/buggy/GenMissingBreakBug127.java,31,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_missing_break_fix_127,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix127.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_missing_break_fix_127,data/ml/raw_snippets_generated/missing_break_in_switch/fixed/GenMissingBreakFix127.java,32,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_array_index_bug_058,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug058.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_bug_058,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug058.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_058,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix058.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_058,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix058.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_clean_boundary_minus_one_035,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne035.java,4,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,21.0
gen_off_by_one_bug_154,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug154.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_154,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug154.java,22,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_bug_154,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug154.java,30,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0
gen_off_by_one_fix_154,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix154.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_fix_154,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix154.java,22,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_154,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix154.java,30,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0
gen_array_index_bug_163,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug163.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_array_index_bug_163,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug163.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_array_index_fix_163,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix163.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_array_index_fix_163,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix163.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_incorrect_cond_bug_036,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug036.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_incorrect_cond_fix_036,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix036.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_bug_055,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug055.java,12,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_fix_055,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix055.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_array_index_bug_024,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug024.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_bug_024,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug024.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_array_index_fix_024,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix024.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_024,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix024.java,17,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_clean_generic_023,data/ml/raw_snippets_generated/clean/GenCleanGeneric023.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_generic_023,data/ml/raw_snippets_generated/clean/GenCleanGeneric023.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_clean_stacked_labels_006,data/ml/raw_snippets_generated/clean/GenCleanStackedLabels006.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_bug_043,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug043.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_043,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug043.java,16,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_off_by_one_fix_043,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix043.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0
gen_off_by_one_fix_043,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix043.java,16,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0
gen_clean_boundary_minus_one_004,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne004.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_boundary_minus_one_004,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne004.java,19,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,23.0
gen_incorrect_cond_bug_047,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug047.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_incorrect_cond_fix_047,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix047.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_clean_generic_092,data/ml/raw_snippets_generated/clean/GenCleanGeneric092.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,18.0
gen_while_no_update_bug_093,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug093.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_while_no_update_fix_093,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix093.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_clean_generic_026,data/ml/raw_snippets_generated/clean/GenCleanGeneric026.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_bug_144,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug144.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_144,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix144.java,26,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_fall_through_017,data/ml/raw_snippets_generated/clean/GenCleanFallThrough017.java,20,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_incorrect_cond_bug_004,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug004.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_incorrect_cond_fix_004,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix004.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,16.0
gen_clean_generic_040,data/ml/raw_snippets_generated/clean/GenCleanGeneric040.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_clean_tail_index_003,data/ml/raw_snippets_generated/clean/GenCleanTailIndex003.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,17.0
gen_while_no_update_bug_153,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug153.java,10,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_while_no_update_fix_153,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix153.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_clean_generic_116,data/ml/raw_snippets_generated/clean/GenCleanGeneric116.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0
gen_while_no_update_bug_068,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug068.java,18,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_while_no_update_fix_068,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix068.java,19,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_array_index_bug_075,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug075.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_array_index_fix_075,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix075.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_bug_039,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug039.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_incorrect_cond_fix_039,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix039.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_bug_039,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug039.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_off_by_one_fix_039,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix039.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0
gen_array_index_bug_008,data/ml/raw_snippets_generated/array_length_index_misuse/buggy/GenArrayIndexBug008.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_array_index_fix_008,data/ml/raw_snippets_generated/array_length_index_misuse/fixed/GenArrayIndexFix008.java,8,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_clean_boundary_minus_one_015,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne015.java,4,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,23.0
gen_clean_boundary_minus_one_015,data/ml/raw_snippets_generated/clean/GenCleanBoundaryMinusOne015.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_035,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug035.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_bug_035,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug035.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_035,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug035.java,68,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_fix_035,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix035.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_fix_035,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix035.java,14,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_fix_035,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix035.java,68,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,16.0
gen_off_by_one_bug_005,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug005.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0
gen_off_by_one_bug_005,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug005.java,25,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_005,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug005.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_off_by_one_fix_005,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix005.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0
gen_off_by_one_fix_005,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix005.java,25,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_fix_005,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix005.java,34,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0
gen_off_by_one_bug_103,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug103.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,19.0
gen_off_by_one_fix_103,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix103.java,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0
gen_off_by_one_bug_120,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug120.java,12,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_off_by_one_fix_120,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix120.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0
gen_while_no_update_bug_046,data/ml/raw_snippets_generated/while_variable_not_updated/buggy/GenWhileNoUpdateBug046.java,12,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_while_no_update_fix_046,data/ml/raw_snippets_generated/while_variable_not_updated/fixed/GenWhileNoUpdateFix046.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,17.0
gen_off_by_one_bug_067,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug067.java,13,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0
gen_off_by_one_fix_067,data/ml/raw_snippets_generated/off_by_one/fixed/GenOffByOneFix067.java,13,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,17.0
gen_incorrect_cond_bug_078,data/ml/raw_snippets_generated/incorrect_conditional_operator/buggy/GenIncorrectConditionalBug078.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_incorrect_cond_fix_078,data/ml/raw_snippets_generated/incorrect_conditional_operator/fixed/GenIncorrectConditionalFix078.java,11,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,16.0
gen_off_by_one_bug_096,data/ml/raw_snippets_generated/off_by_one/buggy/GenOffByOneBug096.java,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,16.0
