line_count,char_count,parse_crashed,parse_completeness,has_error_nodes,error_node_count,missing_node_count,unstable_span_count,class_declaration_count,method_declaration_count,local_variable_declaration_count,return_statement_count,while_statement_count,assignment_expression_count,binary_expression_count,max_ast_depth,ast_node_count,for_statement_count,loop_condition_contains_lt,loop_condition_contains_leq,loop_condition_contains_gt,loop_condition_contains_geq,loop_condition_contains_length,loop_condition_off_by_one_pattern_count,loop_condition_leq_bare_length_count,for_node_with_array_access_count,max_for_loop_body_size,if_statement_count,assignment_inside_if_condition_count,equality_in_if_condition_count,boolean_literal_in_if_condition_count,logical_operator_in_if_condition_count,array_access_count,array_index_uses_length_directly_count,array_index_uses_length_expression_count,unique_arrays_accessed_count,switch_block_count,switch_case_group_count,switch_case_ends_with_terminator_count,switch_fallthrough_case_count,switch_empty_stacked_label_count,switch_default_label_count,switch_comment_count,max_switch_case_body_size,while_condition_with_method_call_count,while_condition_with_field_access_count,while_condition_true_literal_count,while_body_with_exit_count,while_body_method_call_count,while_condition_var_updated_count,while_condition_var_not_updated_count,max_while_body_size,target,snippet_id,primary_label
45,1160,0,1.0,0,0,0,0,1,5,6,6,1,1,8,12,395,3,3,0,0,0,3,0,0,3,30,3,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_060,NO_ISSUE
8,190,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_061,WHILE_VARIABLE_NOT_UPDATED
9,222,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_061,NO_ISSUE
16,440,0,1.0,0,0,0,0,1,2,2,1,1,0,3,12,148,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_062,WHILE_VARIABLE_NOT_UPDATED
17,461,0,1.0,0,0,0,0,1,2,2,1,1,0,3,12,153,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_062,NO_ISSUE
36,807,0,1.0,0,0,0,0,1,5,0,7,1,0,6,10,252,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_063,WHILE_VARIABLE_NOT_UPDATED
37,839,0,1.0,0,0,0,0,1,5,0,7,1,1,7,10,261,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_063,NO_ISSUE
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_064,WHILE_VARIABLE_NOT_UPDATED
9,228,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_064,NO_ISSUE
22,459,0,1.0,0,0,0,0,1,3,2,3,2,2,4,9,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,gen_while_no_update_bug_065,WHILE_VARIABLE_NOT_UPDATED
23,480,0,1.0,0,0,0,0,1,3,2,3,2,2,4,9,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,gen_while_no_update_fix_065,NO_ISSUE
7,173,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_066,WHILE_VARIABLE_NOT_UPDATED
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_066,NO_ISSUE
7,173,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_067,WHILE_VARIABLE_NOT_UPDATED
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_067,NO_ISSUE
23,514,0,1.0,0,0,0,0,1,3,2,3,1,1,3,10,169,1,1,0,0,0,1,0,0,1,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_068,WHILE_VARIABLE_NOT_UPDATED
24,545,0,1.0,0,0,0,0,1,3,2,3,1,2,4,10,178,1,1,0,0,0,1,0,0,1,13,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_068,NO_ISSUE
43,1006,0,1.0,0,0,0,0,1,5,4,7,1,2,10,12,336,2,2,0,0,0,2,0,0,2,29,5,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_069,WHILE_VARIABLE_NOT_UPDATED
44,1030,0,1.0,0,0,0,0,1,5,4,7,1,2,10,12,341,2,2,0,0,0,2,0,0,2,29,5,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_069,NO_ISSUE
21,470,0,1.0,0,0,0,0,1,3,1,1,1,1,1,10,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_070,WHILE_VARIABLE_NOT_UPDATED
22,492,0,1.0,0,0,0,0,1,3,1,1,1,1,1,10,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_070,NO_ISSUE
7,173,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_071,WHILE_VARIABLE_NOT_UPDATED
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_071,NO_ISSUE
51,1166,0,1.0,0,0,0,0,1,6,5,9,1,3,8,12,386,2,2,0,0,0,2,0,0,2,29,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_072,WHILE_VARIABLE_NOT_UPDATED
52,1187,0,1.0,0,0,0,0,1,6,5,9,1,3,8,12,391,2,2,0,0,0,2,0,0,2,29,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_072,NO_ISSUE
9,203,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_073,WHILE_VARIABLE_NOT_UPDATED
10,224,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_073,NO_ISSUE
9,207,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_074,WHILE_VARIABLE_NOT_UPDATED
10,228,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_074,NO_ISSUE
7,173,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_075,WHILE_VARIABLE_NOT_UPDATED
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_075,NO_ISSUE
28,641,0,1.0,0,0,0,0,1,3,3,5,1,2,5,12,209,1,1,0,0,0,1,0,0,1,29,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_076,WHILE_VARIABLE_NOT_UPDATED
29,663,0,1.0,0,0,0,0,1,3,3,5,1,2,5,12,214,1,1,0,0,0,1,0,0,1,29,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_076,NO_ISSUE
7,173,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_077,WHILE_VARIABLE_NOT_UPDATED
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_077,NO_ISSUE
7,176,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_078,WHILE_VARIABLE_NOT_UPDATED
8,198,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_078,NO_ISSUE
45,1053,0,1.0,0,0,0,0,1,6,2,10,1,0,11,12,339,1,1,0,0,0,1,0,0,1,30,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_079,WHILE_VARIABLE_NOT_UPDATED
46,1074,0,1.0,0,0,0,0,1,6,2,10,1,0,11,12,344,1,1,0,0,0,1,0,0,1,30,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_079,NO_ISSUE
8,196,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_080,WHILE_VARIABLE_NOT_UPDATED
9,231,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_080,NO_ISSUE
35,758,0,1.0,0,0,0,0,1,4,2,5,3,2,4,10,220,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,21,0,gen_while_no_update_bug_081,WHILE_VARIABLE_NOT_UPDATED
36,792,0,1.0,0,0,0,0,1,4,2,5,3,3,5,10,229,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,30,0,gen_while_no_update_fix_081,NO_ISSUE
13,302,0,1.0,0,0,0,0,1,2,0,0,1,0,2,12,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_082,WHILE_VARIABLE_NOT_UPDATED
14,323,0,1.0,0,0,0,0,1,2,0,0,1,0,2,12,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_082,NO_ISSUE
7,182,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_083,WHILE_VARIABLE_NOT_UPDATED
8,206,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_083,NO_ISSUE
69,1569,0,1.0,0,0,0,0,1,9,6,11,3,3,13,12,495,2,2,0,0,0,2,0,0,2,30,4,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,21,0,gen_while_no_update_bug_084,WHILE_VARIABLE_NOT_UPDATED
70,1603,0,1.0,0,0,0,0,1,9,6,11,3,4,14,12,504,2,2,0,0,0,2,0,0,2,30,4,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,30,0,gen_while_no_update_fix_084,NO_ISSUE
42,940,0,1.0,0,0,0,0,1,5,6,4,2,4,5,12,311,2,2,0,0,0,2,0,0,2,29,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,gen_while_no_update_bug_085,WHILE_VARIABLE_NOT_UPDATED
43,964,0,1.0,0,0,0,0,1,5,6,4,2,4,5,12,316,2,2,0,0,0,2,0,0,2,29,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,gen_while_no_update_fix_085,NO_ISSUE
8,192,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_086,WHILE_VARIABLE_NOT_UPDATED
9,225,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_086,NO_ISSUE
9,201,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_087,WHILE_VARIABLE_NOT_UPDATED
10,222,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_087,NO_ISSUE
23,522,0,1.0,0,0,0,0,1,2,1,1,1,3,0,11,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_088,WHILE_VARIABLE_NOT_UPDATED
24,554,0,1.0,0,0,0,0,1,2,1,1,1,4,1,11,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_088,NO_ISSUE
16,377,0,1.0,0,0,0,0,1,2,0,3,1,0,4,12,116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_089,WHILE_VARIABLE_NOT_UPDATED
17,401,0,1.0,0,0,0,0,1,2,0,3,1,0,4,12,121,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_089,NO_ISSUE
9,201,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_090,WHILE_VARIABLE_NOT_UPDATED
10,222,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_090,NO_ISSUE
9,201,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_091,WHILE_VARIABLE_NOT_UPDATED
10,222,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_091,NO_ISSUE
8,190,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_092,WHILE_VARIABLE_NOT_UPDATED
9,222,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_092,NO_ISSUE
40,853,0,1.0,0,0,0,0,1,6,4,5,2,3,7,10,273,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,gen_while_no_update_bug_093,WHILE_VARIABLE_NOT_UPDATED
41,874,0,1.0,0,0,0,0,1,6,4,5,2,3,7,10,278,1,1,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,gen_while_no_update_fix_093,NO_ISSUE
20,424,0,1.0,0,0,0,0,1,3,1,4,1,1,5,9,129,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_094,WHILE_VARIABLE_NOT_UPDATED
21,445,0,1.0,0,0,0,0,1,3,1,4,1,1,5,9,134,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_094,NO_ISSUE
9,203,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_095,WHILE_VARIABLE_NOT_UPDATED
10,224,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_095,NO_ISSUE
23,511,0,1.0,0,0,0,0,1,3,3,3,1,2,5,12,173,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_096,WHILE_VARIABLE_NOT_UPDATED
24,532,0,1.0,0,0,0,0,1,3,3,3,1,2,5,12,178,1,1,0,0,0,1,0,0,1,29,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_096,NO_ISSUE
17,459,0,1.0,0,0,0,0,1,2,2,1,1,0,1,11,150,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_097,WHILE_VARIABLE_NOT_UPDATED
18,492,0,1.0,0,0,0,0,1,2,2,1,1,1,2,11,159,1,1,0,0,0,1,0,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_097,NO_ISSUE
8,188,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_098,WHILE_VARIABLE_NOT_UPDATED
9,219,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_098,NO_ISSUE
16,367,0,1.0,0,0,0,0,1,2,0,3,1,0,4,12,116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_099,WHILE_VARIABLE_NOT_UPDATED
17,388,0,1.0,0,0,0,0,1,2,0,3,1,0,4,12,121,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_099,NO_ISSUE
9,204,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_100,WHILE_VARIABLE_NOT_UPDATED
10,226,0,1.0,0,0,0,0,1,1,1,1,1,1,1,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_100,NO_ISSUE
54,1231,0,1.0,0,0,0,0,1,6,5,9,2,3,11,12,406,2,2,0,0,0,2,0,0,2,29,6,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,22,0,gen_while_no_update_bug_101,WHILE_VARIABLE_NOT_UPDATED
55,1252,0,1.0,0,0,0,0,1,6,5,9,2,3,11,12,411,2,2,0,0,0,2,0,0,2,29,6,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,27,0,gen_while_no_update_fix_101,NO_ISSUE
71,1567,0,1.0,0,0,0,0,1,9,2,13,1,4,11,11,467,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_102,WHILE_VARIABLE_NOT_UPDATED
72,1588,0,1.0,0,0,0,0,1,9,2,13,1,4,11,11,472,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_102,NO_ISSUE
8,190,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_103,WHILE_VARIABLE_NOT_UPDATED
9,222,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_103,NO_ISSUE
48,1200,0,1.0,0,0,0,0,1,5,6,4,1,4,3,11,370,2,2,0,0,0,2,0,0,2,30,0,0,0,0,0,2,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,0,1,9,0,gen_while_no_update_bug_104,WHILE_VARIABLE_NOT_UPDATED
49,1221,0,1.0,0,0,0,0,1,5,6,4,1,4,3,11,375,2,2,0,0,0,2,0,0,2,30,0,0,0,0,0,2,0,0,1,1,3,2,0,0,1,0,12,0,0,0,0,0,1,0,14,0,gen_while_no_update_fix_104,NO_ISSUE
7,173,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_105,WHILE_VARIABLE_NOT_UPDATED
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,2,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_105,NO_ISSUE
25,574,0,1.0,0,0,0,0,1,3,0,6,1,0,6,12,179,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,gen_while_no_update_bug_106,WHILE_VARIABLE_NOT_UPDATED
26,595,0,1.0,0,0,0,0,1,3,0,6,1,0,6,12,184,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,0,gen_while_no_update_fix_106,NO_ISSUE
8,194,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_107,WHILE_VARIABLE_NOT_UPDATED
9,228,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_107,NO_ISSUE
8,192,0,1.0,0,0,0,0,1,1,0,0,1,0,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21,0,gen_while_no_update_bug_108,WHILE_VARIABLE_NOT_UPDATED
9,225,0,1.0,0,0,0,0,1,1,0,0,1,1,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,0,gen_while_no_update_fix_108,NO_ISSUE
